"","date","year","quartly","catalogue","type","sales2","cost2","profit2","area","city"
"2404",2011-10-01,2011,"Q4","影音周邊","經濟型",1976.193,715.444,1260.749,"東部","花蓮縣"
"2405",2011-01-01,2011,"Q1","照相機與攝影機","經濟型",1021.331,1513.764,-492.433,"東部","花蓮縣"
"2406",2011-04-01,2011,"Q2","照相機與攝影機","經濟型",939.634,1471.392,-531.758,"東部","花蓮縣"
"2407",2011-07-01,2011,"Q3","照相機與攝影機","經濟型",1018.202,761.332,256.87,"東部","花蓮縣"
"2408",2011-10-01,2011,"Q4","照相機與攝影機","經濟型",1096.193,481.683,614.51,"東部","花蓮縣"
"2409",2011-01-01,2011,"Q1","行動及無線電話","經濟型",8637.236,6486.321,2150.915,"東部","花蓮縣"
"2410",2011-04-01,2011,"Q2","行動及無線電話","經濟型",9422.44,10370.613,-948.173,"東部","花蓮縣"
"2411",2011-07-01,2011,"Q3","行動及無線電話","經濟型",10210.305,3556.399,6653.906,"東部","花蓮縣"
"2412",2011-10-01,2011,"Q4","行動及無線電話","經濟型",10992.384,12679.73,-1687.346,"東部","花蓮縣"
"2413",2011-01-01,2011,"Q1","電腦","經濟型",14953.664,15391.451,-437.787,"東部","花蓮縣"
"2414",2011-04-01,2011,"Q2","電腦","經濟型",6713.088,10344.316,-3631.228,"東部","花蓮縣"
"2415",2011-07-01,2011,"Q3","電腦","經濟型",17677.12,28115.578,-10438.458,"東部","花蓮縣"
"2416",2011-10-01,2011,"Q4","電腦","經濟型",19031.136,6050.1,12981.036,"東部","花蓮縣"
"2417",2011-01-01,2011,"Q1","遊戲及玩具","經濟型",1383.319,1538.844,-155.525,"東部","花蓮縣"
"2418",2011-04-01,2011,"Q2","遊戲及玩具","經濟型",2114.176,2724.029,-609.853,"東部","花蓮縣"
"2419",2011-07-01,2011,"Q3","遊戲及玩具","經濟型",2290.955,1519.825,771.13,"東部","花蓮縣"
"2420",2011-10-01,2011,"Q4","遊戲及玩具","經濟型",2466.435,1611.5,854.935,"東部","花蓮縣"
"2421",2011-01-01,2011,"Q1","家用周邊配件","經濟型",9570.345,1040.282,8530.063,"東部","花蓮縣"
"2422",2011-04-01,2011,"Q2","家用周邊配件","經濟型",10440.376,8995.292,1445.084,"東部","花蓮縣"
"2423",2011-07-01,2011,"Q3","家用周邊配件","經濟型",11313.357,1600.439,9712.918,"東部","花蓮縣"
"2424",2011-10-01,2011,"Q4","家用周邊配件","經濟型",12179.927,6930.299,5249.628,"東部","花蓮縣"
"2425",2011-01-01,2011,"Q1","音樂、電影及有聲書","經濟型",382.814,370.574,12.24,"東部","花蓮縣"
"2426",2011-04-01,2011,"Q2","音樂、電影及有聲書","經濟型",417.615,496.432,-78.817,"東部","花蓮縣"
"2427",2011-07-01,2011,"Q3","音樂、電影及有聲書","經濟型",452.534,552.834,-100.3,"東部","花蓮縣"
"2428",2011-10-01,2011,"Q4","音樂、電影及有聲書","經濟型",487.197,323.643,163.554,"東部","花蓮縣"
"2429",2011-01-01,2011,"Q1","電視及影片","經濟型",2631.845,1017.091,1614.754,"東部","花蓮縣"
"2430",2011-04-01,2011,"Q2","電視及影片","經濟型",3158.214,3986.55,-828.336,"東部","花蓮縣"
"2431",2011-07-01,2011,"Q3","電視及影片","經濟型",3422.29,1174.727,2247.563,"東部","花蓮縣"
"2432",2011-10-01,2011,"Q4","電視及影片","經濟型",3684.428,702.596,2981.832,"東部","花蓮縣"
"2433",2012-01-01,2012,"Q1","影音周邊","經濟型",1677.043,775.4,901.643,"東部","花蓮縣"
"2434",2012-04-01,2012,"Q2","影音周邊","經濟型",1722.335,358.238,1364.097,"東部","花蓮縣"
"2435",2012-07-01,2012,"Q3","影音周邊","經濟型",2227.782,3283.668,-1055.886,"東部","花蓮縣"
"2436",2012-10-01,2012,"Q4","影音周邊","經濟型",2367.569,1158.612,1208.957,"東部","花蓮縣"
"2437",2012-01-01,2012,"Q1","照相機與攝影機","經濟型",1157.043,815.795,341.248,"東部","花蓮縣"
"2438",2012-04-01,2012,"Q2","照相機與攝影機","經濟型",1322.335,2010.699,-688.364,"東部","花蓮縣"
"2439",2012-07-01,2012,"Q3","照相機與攝影機","經濟型",867.782,305.775,562.007,"東部","花蓮縣"
"2440",2012-10-01,2012,"Q4","照相機與攝影機","經濟型",807.569,912.478,-104.909,"東部","花蓮縣"
"2441",2012-01-01,2012,"Q1","行動及無線電話","經濟型",11602.569,6541.81,5060.759,"東部","花蓮縣"
"2442",2012-04-01,2012,"Q2","行動及無線電話","經濟型",13260.079,11622.56,1637.519,"東部","花蓮縣"
"2443",2012-07-01,2012,"Q3","行動及無線電話","經濟型",8701.927,3550.851,5151.076,"東部","花蓮縣"
"2444",2012-10-01,2012,"Q4","行動及無線電話","經濟型",8098.12,5668.911,2429.209,"東部","花蓮縣"
"2445",2012-01-01,2012,"Q1","電腦","經濟型",20127.55,15994.037,4133.513,"東部","花蓮縣"
"2446",2012-04-01,2012,"Q2","電腦","經濟型",22957.2,20915.66,2041.54,"東部","花蓮縣"
"2447",2012-07-01,2012,"Q3","電腦","經濟型",15065.663,8195.551,6870.112,"東部","花蓮縣"
"2448",2012-10-01,2012,"Q4","電腦","經濟型",14020.29,15821.673,-1801.383,"東部","花蓮縣"
"2449",2012-01-01,2012,"Q1","遊戲及玩具","經濟型",2603.346,3704.951,-1101.605,"東部","花蓮縣"
"2450",2012-04-01,2012,"Q2","遊戲及玩具","經濟型",2975.253,641.123,2334.13,"東部","花蓮縣"
"2451",2012-07-01,2012,"Q3","遊戲及玩具","經濟型",1952.51,1247.406,705.104,"東部","花蓮縣"
"2452",2012-10-01,2012,"Q4","遊戲及玩具","經濟型",1817.03,2587.048,-770.018,"東部","花蓮縣"
"2453",2012-01-01,2012,"Q1","家用周邊配件","經濟型",12856.032,7408.914,5447.118,"東部","花蓮縣"
"2454",2012-04-01,2012,"Q2","家用周邊配件","經濟型",14692.608,17440.291,-2747.683,"東部","花蓮縣"
"2455",2012-07-01,2012,"Q3","家用周邊配件","經濟型",9642.024,1446.758,8195.266,"東部","花蓮縣"
"2456",2012-10-01,2012,"Q4","家用周邊配件","經濟型",8972.986,8062.884,910.102,"東部","花蓮縣"
"2457",2012-01-01,2012,"Q1","音樂、電影及有聲書","經濟型",514.241,196.607,317.634,"東部","花蓮縣"
"2458",2012-04-01,2012,"Q2","音樂、電影及有聲書","經濟型",587.704,416.945,170.759,"東部","花蓮縣"
"2459",2012-07-01,2012,"Q3","音樂、電影及有聲書","經濟型",385.681,374.815,10.866,"東部","花蓮縣"
"2460",2012-10-01,2012,"Q4","音樂、電影及有聲書","經濟型",358.919,163.449,195.47,"東部","花蓮縣"
"2461",2012-01-01,2012,"Q1","電視及影片","經濟型",3888.95,5546.345,-1657.395,"東部","花蓮縣"
"2462",2012-04-01,2012,"Q2","電視及影片","經濟型",4444.514,2828.214,1616.3,"東部","花蓮縣"
"2463",2012-07-01,2012,"Q3","電視及影片","經濟型",2916.712,4307.212,-1390.5,"東部","花蓮縣"
"2464",2012-10-01,2012,"Q4","電視及影片","經濟型",2714.328,468.856,2245.472,"東部","花蓮縣"
"2465",2013-01-01,2013,"Q1","影音周邊","經濟型",3608.448,3632.935,-24.487,"東部","花蓮縣"
"2466",2013-04-01,2013,"Q2","影音周邊","經濟型",3565.67,1050.496,2515.174,"東部","花蓮縣"
"2467",2013-07-01,2013,"Q3","影音周邊","經濟型",3608.448,4764.879,-1156.431,"東部","花蓮縣"
"2468",2013-10-01,2013,"Q4","影音周邊","經濟型",3565.67,5653.109,-2087.439,"東部","花蓮縣"
"2469",2013-01-01,2013,"Q1","照相機與攝影機","經濟型",1400.448,1082.483,317.965,"東部","花蓮縣"
"2470",2013-04-01,2013,"Q2","照相機與攝影機","經濟型",1645.67,2296.515,-650.845,"東部","花蓮縣"
"2471",2013-07-01,2013,"Q3","照相機與攝影機","經濟型",1400.448,1893.057,-492.609,"東部","花蓮縣"
"2472",2013-10-01,2013,"Q4","照相機與攝影機","經濟型",1645.67,2402.731,-757.061,"東部","花蓮縣"
"2473",2013-01-01,2013,"Q1","行動及無線電話","經濟型",14994.048,6801.465,8192.583,"東部","花蓮縣"
"2474",2013-04-01,2013,"Q2","行動及無線電話","經濟型",16487.75,18348.746,-1860.996,"東部","花蓮縣"
"2475",2013-07-01,2013,"Q3","行動及無線電話","經濟型",14994.048,6116.631,8877.417,"東部","花蓮縣"
"2476",2013-10-01,2013,"Q4","行動及無線電話","經濟型",16487.75,3687.096,12800.654,"東部","花蓮縣"
"2477",2013-01-01,2013,"Q1","電腦","經濟型",28080,12359.505,15720.495,"東部","花蓮縣"
"2478",2013-04-01,2013,"Q2","電腦","經濟型",29004,20339.639,8664.361,"東部","花蓮縣"
"2479",2013-07-01,2013,"Q3","電腦","經濟型",28080,23243.171,4836.829,"東部","花蓮縣"
"2480",2013-10-01,2013,"Q4","電腦","經濟型",29004,16216.156,12787.844,"東部","花蓮縣"
"2481",2013-01-01,2013,"Q1","遊戲及玩具","經濟型",3355.008,3013.46,341.548,"東部","花蓮縣"
"2482",2013-04-01,2013,"Q2","遊戲及玩具","經濟型",3954.758,4968.389,-1013.631,"東部","花蓮縣"
"2483",2013-07-01,2013,"Q3","遊戲及玩具","經濟型",3355.008,2362.062,992.946,"東部","花蓮縣"
"2484",2013-10-01,2013,"Q4","遊戲及玩具","經濟型",3954.758,1554.662,2400.096,"東部","花蓮縣"
"2485",2013-01-01,2013,"Q1","家用周邊配件","經濟型",16627.2,14487.446,2139.754,"東部","花蓮縣"
"2486",2013-04-01,2013,"Q2","家用周邊配件","經濟型",17698.56,10300.866,7397.694,"東部","花蓮縣"
"2487",2013-01-01,2013,"Q1","音樂、電影及有聲書","經濟型",665.088,108.783,556.305,"東部","花蓮縣"
"2488",2013-04-01,2013,"Q2","音樂、電影及有聲書","經濟型",736.742,1133.004,-396.262,"東部","花蓮縣"
"2489",2013-01-01,2013,"Q1","電視及影片","經濟型",5017.728,7006.96,-1989.232,"東部","花蓮縣"
"2490",2013-04-01,2013,"Q2","電視及影片","經濟型",5388.614,4410.177,978.437,"東部","花蓮縣"
"2491",2013-07-01,2013,"Q3","家用周邊配件","經濟型",16627.2,24864.768,-8237.568,"東部","花蓮縣"
"2492",2013-10-01,2013,"Q4","家用周邊配件","經濟型",17698.56,19040.206,-1341.646,"東部","花蓮縣"
"2493",2013-07-01,2013,"Q3","音樂、電影及有聲書","經濟型",665.088,524.617,140.471,"東部","花蓮縣"
"2494",2013-10-01,2013,"Q4","音樂、電影及有聲書","經濟型",736.742,848.738,-111.996,"東部","花蓮縣"
"2495",2013-07-01,2013,"Q3","電視及影片","經濟型",5017.728,1534.88,3482.848,"東部","花蓮縣"
"2496",2013-10-01,2013,"Q4","電視及影片","經濟型",5388.614,7911.917,-2523.303,"東部","花蓮縣"
"2497",2011-01-01,2011,"Q1","影音周邊","一般型",1080.413,121.055,959.358,"東部","花蓮縣"
"2498",2011-04-01,2011,"Q2","影音周邊","一般型",968.997,986.697,-17.7,"東部","花蓮縣"
"2499",2011-07-01,2011,"Q3","影音周邊","一般型",810.021,438.646,371.375,"東部","花蓮縣"
"2500",2011-10-01,2011,"Q4","影音周邊","一般型",1130.449,1557.582,-427.133,"東部","花蓮縣"
"2501",2011-01-01,2011,"Q1","照相機與攝影機","一般型",888.248,642.239,246.009,"東部","花蓮縣"
"2502",2011-04-01,2011,"Q2","照相機與攝影機","一般型",968.997,997.605,-28.608,"東部","花蓮縣"
"2503",2011-07-01,2011,"Q3","照相機與攝影機","一般型",1050.021,1074.47,-24.449,"東部","花蓮縣"
"2504",2011-10-01,2011,"Q4","照相機與攝影機","一般型",1130.449,139.039,991.41,"東部","花蓮縣"
"2505",2011-01-01,2011,"Q1","行動及無線電話","一般型",8907.15,1305.044,7602.106,"東部","花蓮縣"
"2506",2011-04-01,2011,"Q2","行動及無線電話","一般型",9716.891,9372.151,344.74,"東部","花蓮縣"
"2507",2011-07-01,2011,"Q3","行動及無線電話","一般型",10529.377,3687.092,6842.285,"東部","花蓮縣"
"2508",2011-10-01,2011,"Q4","行動及無線電話","一般型",11335.896,3993.21,7342.686,"東部","花蓮縣"
"2509",2011-01-01,2011,"Q1","電腦","一般型",15420.966,5805.161,9615.805,"東部","花蓮縣"
"2510",2011-04-01,2011,"Q2","電腦","一般型",6922.872,3217.382,3705.49,"東部","花蓮縣"
"2511",2011-07-01,2011,"Q3","電腦","一般型",18229.53,5401.804,12827.726,"東部","花蓮縣"
"2512",2011-10-01,2011,"Q4","電腦","一般型",19625.859,27062.199,-7436.34,"東部","花蓮縣"
"2513",2011-01-01,2011,"Q1","遊戲及玩具","一般型",1551.548,932.066,619.482,"東部","花蓮縣"
"2514",2011-04-01,2011,"Q2","遊戲及玩具","一般型",2180.244,775.777,1404.467,"東部","花蓮縣"
"2515",2011-07-01,2011,"Q3","遊戲及玩具","一般型",2362.547,2286.161,76.386,"東部","花蓮縣"
"2516",2011-10-01,2011,"Q4","遊戲及玩具","一般型",2543.511,3011.13,-467.619,"東部","花蓮縣"
"2517",2011-01-01,2011,"Q1","家用周邊配件","一般型",9869.418,6013.011,3856.407,"東部","花蓮縣"
"2518",2011-04-01,2011,"Q2","家用周邊配件","一般型",10766.638,6606.079,4160.559,"東部","花蓮縣"
"2519",2011-07-01,2011,"Q3","家用周邊配件","一般型",11666.899,14657.327,-2990.428,"東部","花蓮縣"
"2520",2011-10-01,2011,"Q4","家用周邊配件","一般型",12560.55,14855.428,-2294.878,"東部","花蓮縣"
"2521",2011-01-01,2011,"Q1","音樂、電影及有聲書","一般型",394.777,340.767,54.01,"東部","花蓮縣"
"2522",2011-04-01,2011,"Q2","音樂、電影及有聲書","一般型",430.666,246.19,184.476,"東部","花蓮縣"
"2523",2011-07-01,2011,"Q3","音樂、電影及有聲書","一般型",466.676,210.269,256.407,"東部","花蓮縣"
"2524",2011-10-01,2011,"Q4","音樂、電影及有聲書","一般型",502.422,635.165,-132.743,"東部","花蓮縣"
"2525",2011-01-01,2011,"Q1","電視及影片","一般型",2714.09,3807.885,-1093.795,"東部","花蓮縣"
"2526",2011-04-01,2011,"Q2","電視及影片","一般型",3256.908,4443.118,-1186.21,"東部","花蓮縣"
"2527",2011-07-01,2011,"Q3","電視及影片","一般型",3529.237,4117.193,-587.956,"東部","花蓮縣"
"2528",2011-10-01,2011,"Q4","電視及影片","一般型",3799.566,1492.754,2306.812,"東部","花蓮縣"
"2529",2012-01-01,2012,"Q1","影音周邊","一般型",1090.926,982.709,108.217,"東部","花蓮縣"
"2530",2012-04-01,2012,"Q2","影音周邊","一般型",1006.773,722.48,284.293,"東部","花蓮縣"
"2531",2012-07-01,2012,"Q3","影音周邊","一般型",978.195,999.27,-21.075,"東部","花蓮縣"
"2532",2012-10-01,2012,"Q4","影音周邊","一般型",1140.271,446.388,693.883,"東部","花蓮縣"
"2533",2012-01-01,2012,"Q1","照相機與攝影機","一般型",1090.926,1145.374,-54.448,"東部","花蓮縣"
"2534",2012-04-01,2012,"Q2","照相機與攝影機","一般型",1246.773,1034.373,212.4,"東部","花蓮縣"
"2535",2012-07-01,2012,"Q3","照相機與攝影機","一般型",818.195,627.847,190.348,"東部","花蓮縣"
"2536",2012-10-01,2012,"Q4","照相機與攝影機","一般型",740.271,447.146,293.125,"東部","花蓮縣"
"2537",2012-01-01,2012,"Q1","行動及無線電話","一般型",10939.565,3551.706,7387.859,"東部","花蓮縣"
"2538",2012-04-01,2012,"Q2","行動及無線電話","一般型",12502.36,7945.31,4557.05,"東部","花蓮縣"
"2539",2012-07-01,2012,"Q3","行動及無線電話","一般型",8204.674,12357.471,-4152.797,"東部","花蓮縣"
"2540",2012-10-01,2012,"Q4","行動及無線電話","一般型",7423.276,2639.458,4783.818,"東部","花蓮縣"
"2541",2012-01-01,2012,"Q1","電腦","一般型",18939.69,5711.183,13228.507,"東部","花蓮縣"
"2542",2012-04-01,2012,"Q2","電腦","一般型",21645.36,8685.403,12959.957,"東部","花蓮縣"
"2543",2012-07-01,2012,"Q3","電腦","一般型",14204.768,16616.886,-2412.118,"東部","花蓮縣"
"2544",2012-10-01,2012,"Q4","電腦","一般型",12851.933,7785.293,5066.64,"東部","花蓮縣"
"2545",2012-01-01,2012,"Q1","遊戲及玩具","一般型",2454.584,1124.315,1330.269,"東部","花蓮縣"
"2546",2012-04-01,2012,"Q2","遊戲及玩具","一般型",2805.239,2752.686,52.553,"東部","花蓮縣"
"2547",2012-07-01,2012,"Q3","遊戲及玩具","一般型",1840.938,386.69,1454.248,"東部","花蓮縣"
"2548",2012-10-01,2012,"Q4","遊戲及玩具","一般型",1665.61,1448.857,216.753,"東部","花蓮縣"
"2549",2012-01-01,2012,"Q1","家用周邊配件","一般型",12121.402,6442.066,5679.336,"東部","花蓮縣"
"2550",2012-04-01,2012,"Q2","家用周邊配件","一般型",13853.03,5922.126,7930.904,"東部","花蓮縣"
"2551",2012-07-01,2012,"Q3","家用周邊配件","一般型",9091.051,13962.999,-4871.948,"東部","花蓮縣"
"2552",2012-10-01,2012,"Q4","家用周邊配件","一般型",8225.237,3398.25,4826.987,"東部","花蓮縣"
"2553",2012-01-01,2012,"Q1","音樂、電影及有聲書","一般型",484.856,749.852,-264.996,"東部","花蓮縣"
"2554",2012-04-01,2012,"Q2","音樂、電影及有聲書","一般型",554.121,493.639,60.482,"東部","花蓮縣"
"2555",2012-07-01,2012,"Q3","音樂、電影及有聲書","一般型",363.642,470.382,-106.74,"東部","花蓮縣"
"2556",2012-10-01,2012,"Q4","音樂、電影及有聲書","一般型",329.009,323.07,5.939,"東部","花蓮縣"
"2557",2012-01-01,2012,"Q1","電視及影片","一般型",3666.724,2008.276,1658.448,"東部","花蓮縣"
"2558",2012-04-01,2012,"Q2","電視及影片","一般型",4190.542,2308.941,1881.601,"東部","花蓮縣"
"2559",2012-07-01,2012,"Q3","電視及影片","一般型",2750.043,1034.9,1715.143,"東部","花蓮縣"
"2560",2012-10-01,2012,"Q4","電視及影片","一般型",2488.134,2656.048,-167.914,"東部","花蓮縣"
"2561",2013-01-01,2013,"Q1","影音周邊","一般型",1109.632,1394.28,-284.648,"東部","花蓮縣"
"2562",2013-04-01,2013,"Q2","影音周邊","一般型",905.114,924.779,-19.665,"東部","花蓮縣"
"2563",2013-01-01,2013,"Q1","影音周邊","一般型",1109.632,923.341,186.291,"東部","花蓮縣"
"2564",2013-04-01,2013,"Q2","影音周邊","一般型",905.114,675.629,229.485,"東部","花蓮縣"
"2565",2013-01-01,2013,"Q1","照相機與攝影機","一般型",709.632,136.058,573.574,"東部","花蓮縣"
"2566",2013-04-01,2013,"Q2","照相機與攝影機","一般型",745.114,455.554,289.56,"東部","花蓮縣"
"2567",2013-07-01,2013,"Q3","照相機與攝影機","一般型",709.632,339.626,370.006,"東部","花蓮縣"
"2568",2013-10-01,2013,"Q4","照相機與攝影機","一般型",745.114,422.739,322.375,"東部","花蓮縣"
"2569",2013-01-01,2013,"Q1","行動及無線電話","一般型",7116.032,11011.251,-3895.219,"東部","花蓮縣"
"2570",2013-04-01,2013,"Q2","行動及無線電話","一般型",7471.834,7511.693,-39.859,"東部","花蓮縣"
"2571",2013-07-01,2013,"Q3","行動及無線電話","一般型",7116.032,827.245,6288.787,"東部","花蓮縣"
"2572",2013-10-01,2013,"Q4","行動及無線電話","一般型",7471.834,3813.912,3657.922,"東部","花蓮縣"
"2573",2013-01-01,2013,"Q1","電腦","一般型",12320,1337.085,10982.915,"東部","花蓮縣"
"2574",2013-04-01,2013,"Q2","電腦","一般型",12936,5604.183,7331.817,"東部","花蓮縣"
"2575",2013-07-01,2013,"Q3","電腦","一般型",12320,13498.639,-1178.639,"東部","花蓮縣"
"2576",2013-10-01,2013,"Q4","電腦","一般型",12936,8650.729,4285.271,"東部","花蓮縣"
"2577",2013-01-01,2013,"Q1","遊戲及玩具","一般型",1596.672,1951.853,-355.181,"東部","花蓮縣"
"2578",2013-04-01,2013,"Q2","遊戲及玩具","一般型",1676.506,1719.619,-43.113,"東部","花蓮縣"
"2579",2013-07-01,2013,"Q3","遊戲及玩具","一般型",1596.672,972.06,624.612,"東部","花蓮縣"
"2580",2013-10-01,2013,"Q4","遊戲及玩具","一般型",1676.506,828.7,847.806,"東部","花蓮縣"
"2581",2013-01-01,2013,"Q1","家用周邊配件","一般型",7884.8,1967.513,5917.287,"東部","花蓮縣"
"2582",2013-04-01,2013,"Q2","家用周邊配件","一般型",8279.04,10585.548,-2306.508,"東部","花蓮縣"
"2583",2013-01-01,2013,"Q1","音樂、電影及有聲書","一般型",315.392,472.49,-157.098,"東部","花蓮縣"
"2584",2013-04-01,2013,"Q2","音樂、電影及有聲書","一般型",331.162,447.07,-115.908,"東部","花蓮縣"
"2585",2013-01-01,2013,"Q1","電視及影片","一般型",2385.152,2274.401,110.751,"東部","花蓮縣"
"2586",2013-04-01,2013,"Q2","電視及影片","一般型",2504.41,2750.968,-246.558,"東部","花蓮縣"
"2587",2013-07-01,2013,"Q3","家用周邊配件","一般型",7884.8,9745.814,-1861.014,"東部","花蓮縣"
"2588",2013-10-01,2013,"Q4","家用周邊配件","一般型",8279.04,12476.563,-4197.523,"東部","花蓮縣"
"2589",2013-07-01,2013,"Q3","音樂、電影及有聲書","一般型",315.392,343.811,-28.419,"東部","花蓮縣"
"2590",2013-10-01,2013,"Q4","音樂、電影及有聲書","一般型",331.162,37.858,293.304,"東部","花蓮縣"
"2591",2013-07-01,2013,"Q3","電視及影片","一般型",2385.152,2028.864,356.288,"東部","花蓮縣"
"2592",2013-10-01,2013,"Q4","電視及影片","一般型",2504.41,3174.776,-670.366,"東部","花蓮縣"
"2593",2011-01-01,2011,"Q1","影音周邊","豪華型",656.334,600.599,55.735,"東部","台東縣"
"2594",2011-04-01,2011,"Q2","影音周邊","豪華型",642.328,774.139,-131.811,"東部","台東縣"
"2595",2011-07-01,2011,"Q3","影音周邊","豪華型",446.037,334.33,111.707,"東部","台東縣"
"2596",2011-10-01,2011,"Q4","影音周邊","豪華型",449.351,168.561,280.79,"東部","台東縣"
"2597",2011-01-01,2011,"Q1","照相機與攝影機","豪華型",588.801,746.865,-158.064,"東部","台東縣"
"2598",2011-04-01,2011,"Q2","照相機與攝影機","豪華型",642.328,955.87,-313.542,"東部","台東縣"
"2599",2011-07-01,2011,"Q3","照相機與攝影機","豪華型",446.037,62.904,383.133,"東部","台東縣"
"2600",2011-10-01,2011,"Q4","照相機與攝影機","豪華型",499.351,82.74,416.611,"東部","台東縣"
"2601",2011-01-01,2011,"Q1","行動及無線電話","豪華型",5904.361,4861.242,1043.119,"東部","台東縣"
"2602",2011-04-01,2011,"Q2","行動及無線電話","豪華型",6441.121,3350.726,3090.395,"東部","台東縣"
"2603",2011-07-01,2011,"Q3","行動及無線電話","豪華型",4479.7,1806.534,2673.166,"東部","台東縣"
"2604",2011-10-01,2011,"Q4","行動及無線電話","豪華型",5014.325,7605.567,-2591.242,"東部","台東縣"
"2605",2011-01-01,2011,"Q1","電腦","豪華型",10222.231,10951.714,-729.483,"東部","台東縣"
"2606",2011-04-01,2011,"Q2","電腦","豪華型",12089.025,6453.632,5635.393,"東部","台東縣"
"2607",2011-07-01,2011,"Q3","電腦","豪華型",12083.969,2276.983,9806.986,"東部","台東縣"
"2608",2011-10-01,2011,"Q4","電腦","豪華型",13009.566,15626.679,-2617.113,"東部","台東縣"
"2609",2011-01-01,2011,"Q1","遊戲及玩具","豪華型",13680.003,20841.387,-7161.384,"東部","台東縣"
"2610",2011-04-01,2011,"Q2","遊戲及玩具","豪華型",1695.238,841.022,854.216,"東部","台東縣"
"2611",2011-07-01,2011,"Q3","遊戲及玩具","豪華型",1566.082,2304.999,-738.917,"東部","台東縣"
"2612",2011-10-01,2011,"Q4","遊戲及玩具","豪華型",1686.04,1159.463,526.577,"東部","台東縣"
"2613",2011-01-01,2011,"Q1","家用周邊配件","豪華型",6542.228,5695.517,846.711,"東部","台東縣"
"2614",2011-04-01,2011,"Q2","家用周邊配件","豪華型",7136.976,11295.519,-4158.543,"東部","台東縣"
"2615",2011-07-01,2011,"Q3","家用周邊配件","豪華型",7733.74,7013.69,720.05,"東部","台東縣"
"2616",2011-10-01,2011,"Q4","家用周邊配件","豪華型",8326.122,3742.287,4583.835,"東部","台東縣"
"2617",2011-01-01,2011,"Q1","音樂、電影及有聲書","豪華型",261.689,322.108,-60.419,"東部","台東縣"
"2618",2011-04-01,2011,"Q2","音樂、電影及有聲書","豪華型",285.479,341.31,-55.831,"東部","台東縣"
"2619",2011-07-01,2011,"Q3","音樂、電影及有聲書","豪華型",309.35,471.254,-161.904,"東部","台東縣"
"2620",2011-10-01,2011,"Q4","音樂、電影及有聲書","豪華型",333.045,294.919,38.126,"東部","台東縣"
"2621",2011-01-01,2011,"Q1","電視及影片","豪華型",1799.113,337.589,1461.524,"東部","台東縣"
"2622",2011-04-01,2011,"Q2","電視及影片","豪華型",2158.935,1050.507,1108.428,"東部","台東縣"
"2623",2011-07-01,2011,"Q3","電視及影片","豪華型",2339.456,1016.548,1322.908,"東部","台東縣"
"2624",2011-10-01,2011,"Q4","電視及影片","豪華型",2518.652,2228.471,290.181,"東部","台東縣"
"2625",2012-01-01,2012,"Q1","影音周邊","豪華型",661.167,178.983,482.184,"東部","台東縣"
"2626",2012-04-01,2012,"Q2","影音周邊","豪華型",755.62,1089.098,-333.478,"東部","台東縣"
"2627",2012-07-01,2012,"Q3","影音周邊","豪華型",495.876,73.28,422.596,"東部","台東縣"
"2628",2012-10-01,2012,"Q4","影音周邊","豪華型",434.629,386.917,47.712,"東部","台東縣"
"2629",2012-01-01,2012,"Q1","照相機與攝影機","豪華型",661.167,255.276,405.891,"東部","台東縣"
"2630",2012-04-01,2012,"Q2","照相機與攝影機","豪華型",755.62,659.862,95.758,"東部","台東縣"
"2631",2012-07-01,2012,"Q3","照相機與攝影機","豪華型",495.876,762.842,-266.966,"東部","台東縣"
"2632",2012-10-01,2012,"Q4","照相機與攝影機","豪華型",434.629,78.36,356.269,"東部","台東縣"
"2633",2012-01-01,2012,"Q1","行動及無線電話","豪華型",6630.039,10542.8,-3912.761,"東部","台東縣"
"2634",2012-04-01,2012,"Q2","行動及無線電話","豪華型",7577.188,12021.63,-4444.442,"東部","台東縣"
"2635",2012-07-01,2012,"Q3","行動及無線電話","豪華型",4972.53,1702.728,3269.802,"東部","台東縣"
"2636",2012-10-01,2012,"Q4","行動及無線電話","豪華型",4358.363,459.418,3898.945,"東部","台東縣"
"2637",2012-01-01,2012,"Q1","電腦","豪華型",11478.6,12231.577,-752.977,"東部","台東縣"
"2638",2012-04-01,2012,"Q2","電腦","豪華型",13118.4,10504.785,2613.615,"東部","台東縣"
"2639",2012-07-01,2012,"Q3","電腦","豪華型",11108.95,15924.92,-4815.97,"東部","台東縣"
"2640",2012-10-01,2012,"Q4","電腦","豪華型",12545.642,6820.858,5724.784,"東部","台東縣"
"2641",2012-01-01,2012,"Q1","遊戲及玩具","豪華型",1487.627,1435.423,52.204,"東部","台東縣"
"2642",2012-04-01,2012,"Q2","遊戲及玩具","豪華型",1700.145,2641.605,-941.46,"東部","台東縣"
"2643",2012-07-01,2012,"Q3","遊戲及玩具","豪華型",1615.72,1816.895,-201.175,"東部","台東縣"
"2644",2012-10-01,2012,"Q4","遊戲及玩具","豪華型",1727.915,321.843,1406.072,"東部","台東縣"
"2645",2012-01-01,2012,"Q1","家用周邊配件","豪華型",7346.304,1702.178,5644.126,"東部","台東縣"
"2646",2012-04-01,2012,"Q2","家用周邊配件","豪華型",8395.776,12728.965,-4333.189,"東部","台東縣"
"2647",2012-07-01,2012,"Q3","家用周邊配件","豪華型",8009.728,8691.813,-682.085,"東部","台東縣"
